ngram,ngram_length,real_count,fake_count,real_doc_freq,fake_doc_freq,frequency_ratio,frequency_difference,abs_frequency_difference,log_odds_ratio,abs_log_odds,chi2_statistic,chi2_p_value,preference,chi2_fdr_p_value,chi2_significant
demands,1,7,11,0.0004013531334212488,0.0019113814074717638,4.76234330395929,0.001510028274050515,0.001510028274050515,1.5622516145865186,1.5622516145865186,10.851891437757635,0.0009869489783054257,fake,0.005915157783883511,True
cutest,1,43,3,0.002465454962444814,0.0005212858384013901,0.2114359606408987,-0.001944169124043424,0.001944169124043424,-1.5557801903588493,1.5557801903588493,7.310851242819986,0.006853945161747577,real,0.030159580411903843,True
dresses,1,43,3,0.002465454962444814,0.0005212858384013901,0.2114359606408987,-0.001944169124043424,0.001944169124043424,-1.5557801903588493,1.5557801903588493,7.310851242819986,0.006853945161747577,real,0.030159580411903843,True
evans,1,43,3,0.002465454962444814,0.0005212858384013901,0.2114359606408987,-0.001944169124043424,0.001944169124043424,-1.5557801903588493,1.5557801903588493,7.310851242819986,0.006853945161747577,real,0.030159580411903843,True
music video,2,43,3,0.002465454962444814,0.0005212858384013901,0.2114359606408987,-0.001944169124043424,0.001944169124043424,-1.5557801903588493,1.5557801903588493,7.310851242819986,0.006853945161747577,real,0.030159580411903843,True
debut,1,57,4,0.0032681612292873117,0.0006950477845351868,0.21267242824698582,-0.002573113444752125,0.002573113444752125,-1.5505804164921482,1.5505804164921482,9.964150590795926,0.001596178011345661,real,0.008826116702247392,True
camila,1,57,4,0.0032681612292873117,0.0006950477845351868,0.21267242824698582,-0.002573113444752125,0.002573113444752125,-1.5505804164921482,1.5505804164921482,9.964150590795926,0.001596178011345661,real,0.008826116702247392,True
lambert,1,24,37,0.0013760678860157102,0.006429192006950478,4.67214740805097,0.005053124120934767,0.005053124120934767,1.5466917291458067,1.5466917291458067,40.221465831355395,2.2674306397911105e-10,fake,4.159509585833017e-09,True
room,1,11,17,0.0006306977810905338,0.002953953084274544,4.683626885712029,0.00232325530318401,0.00232325530318401,1.546400213230602,1.546400213230602,17.493060904710486,2.883582274611322e-05,fake,0.0002550138721683954,True
rumored,1,17,26,0.0009747147525944614,0.004517810599478714,4.635007921500485,0.0035430958468842524,0.0035430958468842524,1.5371907647294298,1.5371907647294298,27.473935084456503,1.59226014358809e-07,fake,2.039144476340408e-06,True
red,1,237,17,0.013588670374405138,0.002953953084274544,0.21738352634106464,-0.010634717290130593,0.010634717290130593,-1.5368155997165984,1.5368155997165984,44.21072328630335,2.948616084157433e-11,real,5.801081643831471e-10,True
secretly,1,21,32,0.0012040594002637464,0.005560382276281494,4.618029870505978,0.004356322876017748,0.004356322876017748,1.5343392930736948,1.5343392930736948,34.1369334820468,5.136700295484788e-09,fake,8.155638188445146e-08,True
people s,2,56,4,0.0032108250673699903,0.0006950477845351868,0.21647015017996774,-0.0025157772828348036,0.0025157772828348036,-1.532823316887051,1.532823316887051,9.66263027748822,0.0018805417830087413,real,0.010190959961813838,True
miss,1,56,4,0.0032108250673699903,0.0006950477845351868,0.21647015017996774,-0.0025157772828348036,0.0025157772828348036,-1.532823316887051,1.532823316887051,9.66263027748822,0.0018805417830087413,real,0.010190959961813838,True
stephen colbert,2,28,2,0.0016054125336849951,0.0003475238922675934,0.21647015017996774,-0.0012578886414174018,0.0012578886414174018,-1.5315617337991696,1.5315617337991696,4.371675907030025,0.03654103667222067,real,0.10890111368285302,False
hgtv,1,14,1,0.0008027062668424976,0.0001737619461337967,0.21647015017996774,-0.0006289443207087009,0.0006289443207087009,-1.5309318670661096,1.5309318670661096,1.7648593688016527,0.18401955429271613,real,0.3473099872003039,False
chris brown,2,18,27,0.0010320509145117826,0.004691572545612511,4.545873153779322,0.003659521631100728,0.003659521631100728,1.517889850890588,1.517889850890588,28.069084425467764,1.170610030083837e-07,fake,1.5134315388941037e-06,True
s divorce,2,12,18,0.0006880339430078551,0.0031277150304083404,4.545873153779322,0.0024396810874004853,0.0024396810874004853,1.5166641680279749,1.5166641680279749,18.0958545385728,2.100582601260773e-05,fake,0.00019073852048237454,True
fears,1,10,15,0.0005733616191732126,0.0026064291920069507,4.545873153779322,0.0020330675728337383,0.0020330675728337383,1.5162561280094178,1.5162561280094178,14.778289097013143,0.00012091969574476449,fake,0.0009273925817712869,True
new details,2,6,9,0.00034401697150392754,0.0015638575152041702,4.545873153779322,0.0012198405437002426,0.0012198405437002426,1.515440827678681,1.515440827678681,8.165331753508207,0.004269866301642182,fake,0.020126192723886327,True
files,1,41,3,0.0023507826386101713,0.0005212858384013901,0.22174990994045476,-0.001829496800208781,0.001829496800208781,-1.5080371922344604,1.5080371922344604,6.71403768298581,0.009565689471643855,real,0.03969660111190005,True
jimmy,1,136,10,0.007797718020755691,0.0017376194613379669,0.22283691930290794,-0.006060098559417724,0.006060098559417724,-1.5074042269554178,1.5074042269554178,24.448032876889872,7.63414187331614e-07,real,8.52950419179149e-06,True
james corden,2,68,5,0.0038988590103778455,0.0008688097306689834,0.22283691930290794,-0.003030049279708862,0.003030049279708862,-1.5043523706395032,1.5043523706395032,11.716312786989967,0.0006195458931176796,real,0.0038757306447338717,True
health,1,68,5,0.0038988590103778455,0.0008688097306689834,0.22283691930290794,-0.003030049279708862,0.003030049279708862,-1.5043523706395032,1.5043523706395032,11.716312786989967,0.0006195458931176796,real,0.0038757306447338717,True
corden,1,68,5,0.0038988590103778455,0.0008688097306689834,0.22283691930290794,-0.003030049279708862,0.003030049279708862,-1.5043523706395032,1.5043523706395032,11.716312786989967,0.0006195458931176796,real,0.0038757306447338717,True
planning,1,26,38,0.0014907402098503525,0.006602953953084275,4.429312303682417,0.005112213743233922,0.005112213743233922,1.4933773332410343,1.4933773332410343,39.264228190155166,3.701611285833193e-10,fake,6.6117596322612625e-09,True
choice,1,120,9,0.006880339430078551,0.0015638575152041702,0.2272936576889661,-0.005316481914874381,0.005316481914874381,-1.4868514878147816,1.4868514878147816,21.164668919586536,4.214629188965762e-06,real,4.2224052575800905e-05,True
kanye,1,120,171,0.006880339430078551,0.029713292788879235,4.318579496090356,0.022832953358800683,0.022832953358800683,1.4861860864486856,1.4861860864486856,180.27019961397548,4.230824583327092e-41,fake,3.104510471279204e-39,True
hell,1,11,16,0.0006306977810905338,0.002780191138140747,4.4081194218466155,0.0021494933570502133,0.0021494933570502133,1.485601329847115,1.485601329847115,15.397026906527271,8.712526676514878e-05,fake,0.0006986053315968373,True
tips,1,40,3,0.0022934464766928503,0.0005212858384013901,0.22729365768896612,-0.00177216063829146,0.00177216063829146,-1.483287110031131,1.483287110031131,6.4179373107679005,0.011297330559185532,real,0.04458176230841384,True
thrones,1,92,7,0.005274926896393556,0.0012163336229365769,0.2305877686699656,-0.0040585932734569785,0.0040585932734569785,-1.4711955283663145,1.4711955283663145,15.830780825806288,6.926648596253182e-05,real,0.000564740268433255,True
robert,1,67,95,0.003841522848460524,0.016507384882710686,4.297094025960553,0.012665862034250162,0.012665862034250162,1.470735215832212,1.470735215832212,98.27760083785356,3.636562085328174e-23,fake,1.6734349257061003e-21,True
source,1,33,47,0.0018920933432716013,0.008166811468288444,4.316283600558144,0.006274718125016843,0.006274718125016843,1.4687012113025206,1.4687012113025206,47.76077758730753,4.815298128104192e-12,fake,1.0134522804498358e-10,True
divorce rumors,2,7,10,0.0004013531334212488,0.0017376194613379669,4.329403003599355,0.001336266327916718,0.001336266327916718,1.4667673552273977,1.4667673552273977,8.804736707408503,0.0030044949841033703,fake,0.01505019166391264,True
affleck s,2,7,10,0.0004013531334212488,0.0017376194613379669,4.329403003599355,0.001336266327916718,0.001336266327916718,1.4667673552273977,1.4667673552273977,8.804736707408503,0.0030044949841033703,fake,0.01505019166391264,True
slammed,1,7,10,0.0004013531334212488,0.0017376194613379669,4.329403003599355,0.001336266327916718,0.001336266327916718,1.4667673552273977,1.4667673552273977,8.804736707408503,0.0030044949841033703,fake,0.01505019166391264,True
tv,1,322,25,0.018462244137377445,0.004344048653344918,0.23529364149996493,-0.014118195484032528,0.014118195484032528,-1.4612022936102145,1.4612022936102145,57.577576829466686,3.249085273735632e-14,real,8.321949545464378e-13,True
affair,1,12,17,0.0006880339430078551,0.002953953084274544,4.2933246452360265,0.002265919141266689,0.002265919141266689,1.4593314622485871,1.4593314622485871,16.02464561499613,6.25232760873064e-05,fake,0.0005143960441728391,True
dakota johnson,2,12,17,0.0006880339430078551,0.002953953084274544,4.2933246452360265,0.002265919141266689,0.002265919141266689,1.4593314622485871,1.4593314622485871,16.02464561499613,6.25232760873064e-05,fake,0.0005143960441728391,True
vote,1,52,4,0.002981480419700705,0.0006950477845351868,0.2331217001938114,-0.0022864326351655184,0.0022864326351655184,-1.4584852877932222,1.4584852877932222,8.467427688838743,0.0036156236785366558,real,0.01750689623359947,True
wore,1,52,4,0.002981480419700705,0.0006950477845351868,0.2331217001938114,-0.0022864326351655184,0.0022864326351655184,-1.4584852877932222,1.4584852877932222,8.467427688838743,0.0036156236785366558,real,0.01750689623359947,True
outfit,1,39,3,0.002236110314775529,0.0005212858384013901,0.2331217001938114,-0.0017148244763741387,0.0017148244763741387,-1.4579118357364496,1.4579118357364496,6.1235182554703576,0.013339504890642328,real,0.050937771839794546,False
june,1,39,3,0.002236110314775529,0.0005212858384013901,0.2331217001938114,-0.0017148244763741387,0.0017148244763741387,-1.4579118357364496,1.4579118357364496,6.1235182554703576,0.013339504890642328,real,0.050937771839794546,False
domestic,1,26,2,0.0014907402098503525,0.0003475238922675934,0.2331217001938114,-0.0011432163175827592,0.0011432163175827592,-1.4573389115247286,1.4573389115247286,3.7904282377795124,0.0515464589590606,real,0.14079339645256492,False
jessica alba,2,26,2,0.0014907402098503525,0.0003475238922675934,0.2331217001938114,-0.0011432163175827592,0.0011432163175827592,-1.4573389115247286,1.4573389115247286,3.7904282377795124,0.0515464589590606,real,0.14079339645256492,False
controversial,1,26,2,0.0014907402098503525,0.0003475238922675934,0.2331217001938114,-0.0011432163175827592,0.0011432163175827592,-1.4573389115247286,1.4573389115247286,3.7904282377795124,0.0515464589590606,real,0.14079339645256492,False
game thrones,2,90,7,0.005160254572558913,0.0012163336229365769,0.23571194130707596,-0.003943920949622336,0.003943920949622336,-1.4491013478721955,1.4491013478721955,15.229762673976984,9.519131262930954e-05,real,0.0007534822559433685,True
odom,1,10,14,0.0005733616191732126,0.0024326672458731538,4.242814943527367,0.0018593056266999412,0.0018593056266999412,1.4470890556684417,1.4470890556684417,12.729951932057139,0.00035984579211190875,fake,0.002418270607880773,True
lamar odom,2,10,14,0.0005733616191732126,0.0024326672458731538,4.242814943527367,0.0018593056266999412,0.0018593056266999412,1.4470890556684417,1.4470890556684417,12.729951932057139,0.00035984579211190875,fake,0.002418270607880773,True
ashley,1,77,6,0.004414884467633736,0.0010425716768027802,0.236149254741783,-0.003372312790830956,0.003372312790830956,-1.4466727818294356,1.4466727818294356,12.872648356630302,0.00033341943495166675,real,0.0022687563054981834,True
kimmel,1,77,6,0.004414884467633736,0.0010425716768027802,0.236149254741783,-0.003372312790830956,0.003372312790830956,-1.4466727818294356,1.4466727818294356,12.872648356630302,0.00033341943495166675,real,0.0022687563054981834,True
chrissy teigen,2,102,8,0.005848288515566768,0.0013900955690703736,0.23769271392310182,-0.004458192946496395,0.004458192946496395,-1.4412509515675038,1.4412509515675038,17.290074670172352,3.208584242497986e-05,real,0.00028100987801232363,True
teigen,1,102,8,0.005848288515566768,0.0013900955690703736,0.23769271392310182,-0.004458192946496395,0.004458192946496395,-1.4412509515675038,1.4412509515675038,17.290074670172352,3.208584242497986e-05,real,0.00028100987801232363,True
couples,1,51,4,0.002924144257783384,0.0006950477845351868,0.23769271392310182,-0.0022290964732481974,0.0022290964732481974,-1.4390096959698608,1.4390096959698608,8.171635573588016,0.004255052050793904,real,0.020091245770270348,True
beach,1,51,4,0.002924144257783384,0.0006950477845351868,0.23769271392310182,-0.0022290964732481974,0.0022290964732481974,-1.4390096959698608,1.4390096959698608,8.171635573588016,0.004255052050793904,real,0.020091245770270348,True
2,1,352,28,0.02018232899489708,0.0048653344917463075,0.2410690308822368,-0.015316994503150773,0.015316994503150773,-1.4381835171698414,1.4381835171698414,62.054956578707674,3.3400460978168217e-15,real,1.0060296691058574e-13,True
travis scott,2,45,62,0.0025801272862794565,0.010773240660295395,4.175468674582488,0.008193113374015938,0.008193113374015938,1.437474840041219,1.437474840041219,61.48961282926516,4.450850175671859e-15,fake,1.299361099671946e-13,True
movies,1,38,3,0.0021787741528582075,0.0005212858384013901,0.2392564817778591,-0.0016574883144568173,0.0016574883144568173,-1.4318788863249845,1.4318788863249845,5.830901445757078,0.015747052409391653,real,0.05807552893986298,False
real reason,2,8,11,0.00045868929533857003,0.0019113814074717638,4.167050390964379,0.0014526921121331938,0.0014526921121331938,1.4286628611336898,1.4286628611336898,9.453110541203344,0.002107913213011935,fake,0.011069602269492076,True
spotlight,1,8,11,0.00045868929533857003,0.0019113814074717638,4.167050390964379,0.0014526921121331938,0.0014526921121331938,1.4286628611336898,1.4286628611336898,9.453110541203344,0.002107913213011935,fake,0.011069602269492076,True
joy,1,8,11,0.00045868929533857003,0.0019113814074717638,4.167050390964379,0.0014526921121331938,0.0014526921121331938,1.4286628611336898,1.4286628611336898,9.453110541203344,0.002107913213011935,fake,0.011069602269492076,True
sag,1,63,5,0.003612178200791239,0.0008688097306689834,0.24052238908885304,-0.0027433684701222553,0.0027433684701222553,-1.4276916303496772,1.4276916303496772,10.222893892558176,0.0013870804127939574,real,0.007829362413171713,True
plastic,1,19,26,0.0010893870764291038,0.004517810599478714,4.147112350816224,0.00342842352304961,0.00342842352304961,1.4258503388253012,1.4258503388253012,24.52773815965708,7.324773450559652e-07,fake,8.251767600941683e-06,True
claim,1,22,30,0.0012613955621810675,0.005212858384013901,4.132611957981203,0.003951462821832834,0.003951462821832834,1.4228739433588609,1.4228739433588609,28.465952281766704,9.536079549776974e-08,fake,1.2507466655866899e-06,True
s dating,2,11,15,0.0006306977810905338,0.0026064291920069507,4.132611957981203,0.001975731410916417,0.001975731410916417,1.420888577504294,1.420888577504294,13.373388780629158,0.00025521978873597405,fake,0.0017812897851366826,True
hold,1,11,15,0.0006306977810905338,0.0026064291920069507,4.132611957981203,0.001975731410916417,0.001975731410916417,1.420888577504294,1.420888577504294,13.373388780629158,0.00025521978873597405,fake,0.0017812897851366826,True
save,1,11,15,0.0006306977810905338,0.0026064291920069507,4.132611957981203,0.001975731410916417,0.001975731410916417,1.420888577504294,1.420888577504294,13.373388780629158,0.00025521978873597405,fake,0.0017812897851366826,True
president trump,2,11,15,0.0006306977810905338,0.0026064291920069507,4.132611957981203,0.001975731410916417,0.001975731410916417,1.420888577504294,1.420888577504294,13.373388780629158,0.00025521978873597405,fake,0.0017812897851366826,True
travis,1,48,65,0.0027521357720314203,0.011294526498696786,4.103913263828555,0.008542390726665365,0.008542390726665365,1.420543837275523,1.420543837275523,63.3853340732512,1.6997885037761247e-15,fake,5.304512399715148e-14,True
kanye west,2,106,142,0.006077633163236053,0.02467419635099913,4.059836401488451,0.01859656318776308,0.01859656318776308,1.420030206666118,1.420030206666118,139.72846446331542,3.0520573291844964e-32,fake,1.8832581019854333e-30,True
trump,1,180,238,0.010320509145117826,0.041355343179843615,4.007103002220291,0.03103483403472579,0.03103483403472579,1.4199292098955227,1.4199292098955227,233.7743316495756,8.958849388945621e-53,fake,9.355106188841294e-51,True
ciara,1,25,2,0.0014334040479330313,0.0003475238922675934,0.24244656820156385,-0.001085880155665438,0.001085880155665438,-1.4180607782571655,1.4180607782571655,3.5042788716008375,0.06121048833819614,real,0.15964118716445966,False
adams,1,25,2,0.0014334040479330313,0.0003475238922675934,0.24244656820156385,-0.001085880155665438,0.001085880155665438,-1.4180607782571655,1.4180607782571655,3.5042788716008375,0.06121048833819614,real,0.15964118716445966,False
hyland,1,25,2,0.0014334040479330313,0.0003475238922675934,0.24244656820156385,-0.001085880155665438,0.001085880155665438,-1.4180607782571655,1.4180607782571655,3.5042788716008375,0.06121048833819614,real,0.15964118716445966,False
gold,1,25,2,0.0014334040479330313,0.0003475238922675934,0.24244656820156385,-0.001085880155665438,0.001085880155665438,-1.4180607782571655,1.4180607782571655,3.5042788716008375,0.06121048833819614,real,0.15964118716445966,False
brooklyn,1,25,2,0.0014334040479330313,0.0003475238922675934,0.24244656820156385,-0.001085880155665438,0.001085880155665438,-1.4180607782571655,1.4180607782571655,3.5042788716008375,0.06121048833819614,real,0.15964118716445966,False
sarah hyland,2,25,2,0.0014334040479330313,0.0003475238922675934,0.24244656820156385,-0.001085880155665438,0.001085880155665438,-1.4180607782571655,1.4180607782571655,3.5042788716008375,0.06121048833819614,real,0.15964118716445966,False
powerful,1,25,2,0.0014334040479330313,0.0003475238922675934,0.24244656820156385,-0.001085880155665438,0.001085880155665438,-1.4180607782571655,1.4180607782571655,3.5042788716008375,0.06121048833819614,real,0.15964118716445966,False
e news,2,25,2,0.0014334040479330313,0.0003475238922675934,0.24244656820156385,-0.001085880155665438,0.001085880155665438,-1.4180607782571655,1.4180607782571655,3.5042788716008375,0.06121048833819614,real,0.15964118716445966,False
spacey,1,25,2,0.0014334040479330313,0.0003475238922675934,0.24244656820156385,-0.001085880155665438,0.001085880155665438,-1.4180607782571655,1.4180607782571655,3.5042788716008375,0.06121048833819614,real,0.15964118716445966,False
trump s,2,26,35,0.0014907402098503525,0.006081668114682885,4.0796297533917,0.0045909279048325325,0.0045909279048325325,1.4106146218941897,1.4106146218941897,33.04380736479002,9.01055829315377e-09,fake,1.3899810094268457e-07,True
rumors,1,118,156,0.006765667106243908,0.027106863596872286,4.006532271127538,0.020341196490628377,0.020341196490628377,1.40861847071392,1.40861847071392,151.64622519623808,7.570886519343644e-35,fake,4.9997186927350835e-33,True
tyler,1,74,6,0.004242875981881773,0.0010425716768027802,0.24572287317726066,-0.0032003043050789926,0.0032003043050789926,-1.4067596968522915,1.4067596968522915,11.98032395283381,0.0005376523633642975,real,0.0034265872453851354,True
paul,1,74,6,0.004242875981881773,0.0010425716768027802,0.24572287317726066,-0.0032003043050789926,0.0032003043050789926,-1.4067596968522915,1.4067596968522915,11.98032395283381,0.0005376523633642975,real,0.0034265872453851354,True
jimmy kimmel,2,74,6,0.004242875981881773,0.0010425716768027802,0.24572287317726066,-0.0032003043050789926,0.0032003043050789926,-1.4067596968522915,1.4067596968522915,11.98032395283381,0.0005376523633642975,real,0.0034265872453851354,True
rihanna,1,51,68,0.002924144257783384,0.011815812337098176,4.040776136692731,0.008891668079314793,0.008891668079314793,1.40539453249331,1.40539453249331,65.29929734312998,6.434428332340846e-16,fake,2.079699157417309e-14,True
festival,1,37,3,0.0021214379909408865,0.0005212858384013901,0.24572287317726066,-0.0016001521525394963,0.0016001521525394963,-1.4051531795364267,1.4051531795364267,5.540219903529201,0.01858424729149145,real,0.0661287436387933,False
r,1,37,3,0.0021214379909408865,0.0005212858384013901,0.24572287317726066,-0.0016001521525394963,0.0016001521525394963,-1.4051531795364267,1.4051531795364267,5.540219903529201,0.01858424729149145,real,0.0661287436387933,False
nicole kidman,2,48,64,0.0027521357720314203,0.011120764552562988,4.040776136692731,0.008368628780531568,0.008368628780531568,1.4048639192568102,1.4048639192568102,61.33845077877356,4.8060218215631614e-15,fake,1.3735104468993667e-13,True
kidman,1,48,64,0.0027521357720314203,0.011120764552562988,4.040776136692731,0.008368628780531568,0.008368628780531568,1.4048639192568102,1.4048639192568102,61.33845077877356,4.8060218215631614e-15,fake,1.3735104468993667e-13,True
stranger,1,49,4,0.0028094719339487413,0.0006950477845351868,0.24739445734853455,-0.0021144241494135546,0.0021144241494135546,-1.3988893593434995,1.3988893593434995,7.5841270407149315,0.005888447218708031,real,0.026600888849903997,True
breakdown,1,9,12,0.0005160254572558913,0.0020851433536055604,4.040776136692731,0.001569117896349669,0.001569117896349669,1.3980079482119403,1.3980079482119403,10.1079243504326,0.0014763314328038724,fake,0.00823047195084705,True
urban,1,25,33,0.0014334040479330313,0.005734144222415291,4.000368375325804,0.004300740174482259,0.004300740174482259,1.3907026659026072,1.3907026659026072,30.388312949965968,3.5365244557046755e-08,fake,4.923930203711895e-07,True
return,1,109,9,0.006249641648988016,0.0015638575152041702,0.2502315497493205,-0.004685784133783846,0.004685784133783846,-1.3900727615723592,1.3900727615723592,17.857748933496016,2.3804793994874824e-05,real,0.00021259873584238536,True
premiere,1,133,11,0.007625709535003727,0.0019113814074717638,0.25064964757680475,-0.005714328127531963,0.005714328127531963,-1.389440864806668,1.389440864806668,21.9859567081277,2.7465273899594e-06,real,2.782396217813347e-05,True
series,1,145,12,0.008313743478011582,0.0020851433536055604,0.250806794691273,-0.006228600124406021,0.006228600124406021,-1.389333553617881,1.389333553617881,24.053738268199865,9.368420460314689e-07,real,1.009335775783904e-05,True
gossip,1,22,29,0.0012613955621810675,0.005039096437880104,3.9948582260484957,0.003777700875699037,0.003777700875699037,1.3887977344475597,1.3887977344475597,26.453012591188806,2.700270216449691e-07,fake,3.3323789262095048e-06,True
pink,1,72,6,0.00412820365804713,0.0010425716768027802,0.2525485085432957,-0.00308563198124435,0.00308563198124435,-1.3792455683572786,1.3792455683572786,11.389957373556097,0.0007384222504780321,real,0.0045564009319269475,True
bradley cooper,2,13,17,0.0007453701049251763,0.002953953084274544,3.9630689032947943,0.002208582979349368,0.002208582979349368,1.379231377290702,1.379231377290702,14.676078933112604,0.0001276561482074308,fake,0.0009654218450784809,True
announces,1,60,5,0.0034401697150392755,0.0008688097306689834,0.25254850854329564,-0.002571359984370292,0.002571359984370292,-1.3787288490159164,1.3787288490159164,9.339247845154265,0.002242975662585219,real,0.011710921007536287,True
saturday,1,60,5,0.0034401697150392755,0.0008688097306689834,0.25254850854329564,-0.002571359984370292,0.002571359984370292,-1.3787288490159164,1.3787288490159164,9.339247845154265,0.002242975662585219,real,0.011710921007536287,True
care,1,48,4,0.0027521357720314203,0.0006950477845351868,0.2525485085432957,-0.0020570879874962336,0.0020570879874962336,-1.378212576093601,1.378212576093601,7.2925640723687515,0.006924058508598039,real,0.030418800729520513,True
g,1,36,3,0.002064101829023565,0.0005212858384013901,0.2525485085432957,-0.001542815990622175,0.001542815990622175,-1.3776967489433438,1.3776967489433438,5.251620294340057,0.021926344599856182,real,0.0752591979628439,False
horror,1,36,3,0.002064101829023565,0.0005212858384013901,0.2525485085432957,-0.001542815990622175,0.001542815990622175,-1.3776967489433438,1.3776967489433438,5.251620294340057,0.021926344599856182,real,0.0752591979628439,False
club,1,36,3,0.002064101829023565,0.0005212858384013901,0.2525485085432957,-0.001542815990622175,0.001542815990622175,-1.3776967489433438,1.3776967489433438,5.251620294340057,0.021926344599856182,real,0.0752591979628439,False
helps,1,24,2,0.0013760678860157102,0.0003475238922675934,0.2525485085432957,-0.0010285439937481168,0.0010285439937481168,-1.377181366919509,1.377181366919509,3.221567010029813,0.07267402879066606,real,0.18032652714794936,False
evan,1,24,2,0.0013760678860157102,0.0003475238922675934,0.2525485085432957,-0.0010285439937481168,0.0010285439937481168,-1.377181366919509,1.377181366919509,3.221567010029813,0.07267402879066606,real,0.18032652714794936,False
palin,1,24,2,0.0013760678860157102,0.0003475238922675934,0.2525485085432957,-0.0010285439937481168,0.0010285439937481168,-1.377181366919509,1.377181366919509,3.221567010029813,0.07267402879066606,real,0.18032652714794936,False
performs,1,24,2,0.0013760678860157102,0.0003475238922675934,0.2525485085432957,-0.0010285439937481168,0.0010285439937481168,-1.377181366919509,1.377181366919509,3.221567010029813,0.07267402879066606,real,0.18032652714794936,False
throwback,1,24,2,0.0013760678860157102,0.0003475238922675934,0.2525485085432957,-0.0010285439937481168,0.0010285439937481168,-1.377181366919509,1.377181366919509,3.221567010029813,0.07267402879066606,real,0.18032652714794936,False
carpool,1,24,2,0.0013760678860157102,0.0003475238922675934,0.2525485085432957,-0.0010285439937481168,0.0010285439937481168,-1.377181366919509,1.377181366919509,3.221567010029813,0.07267402879066606,real,0.18032652714794936,False
winning,1,24,2,0.0013760678860157102,0.0003475238922675934,0.2525485085432957,-0.0010285439937481168,0.0010285439937481168,-1.377181366919509,1.377181366919509,3.221567010029813,0.07267402879066606,real,0.18032652714794936,False
sick,1,10,13,0.0005733616191732126,0.002258905299739357,3.939756733275412,0.0016855436805661443,0.0016855436805661443,1.3728069130013472,1.3728069130013472,10.767528860180127,0.0010329633109072262,fake,0.006123352377976243,True
speculation,1,10,13,0.0005733616191732126,0.002258905299739357,3.939756733275412,0.0016855436805661443,0.0016855436805661443,1.3728069130013472,1.3728069130013472,10.767528860180127,0.0010329633109072262,fake,0.006123352377976243,True
hurt,1,10,13,0.0005733616191732126,0.002258905299739357,3.939756733275412,0.0016855436805661443,0.0016855436805661443,1.3728069130013472,1.3728069130013472,10.767528860180127,0.0010329633109072262,fake,0.006123352377976243,True
j simpson,2,10,13,0.0005733616191732126,0.002258905299739357,3.939756733275412,0.0016855436805661443,0.0016855436805661443,1.3728069130013472,1.3728069130013472,10.767528860180127,0.0010329633109072262,fake,0.006123352377976243,True
camilla,1,10,13,0.0005733616191732126,0.002258905299739357,3.939756733275412,0.0016855436805661443,0.0016855436805661443,1.3728069130013472,1.3728069130013472,10.767528860180127,0.0010329633109072262,fake,0.006123352377976243,True
sweet,1,95,8,0.005446935382145519,0.0013900955690703736,0.255206913896383,-0.004056839813075146,0.004056839813075146,-1.3697513971840454,1.3697513971840454,15.205096472565682,9.64427870939622e-05,real,0.0007611690900003121,True
2018,1,705,61,0.040421994151711486,0.010599478714161599,0.2622205790832517,-0.029822515437549886,0.029822515437549886,-1.369174839612291,1.369174839612291,119.58821304755793,7.785504100019925e-28,real,4.4036757565737696e-26,True
asghari,1,7,9,0.0004013531334212488,0.0015638575152041702,3.896462703239419,0.0011625043817829214,0.0011625043817829214,1.3612327903131924,1.3612327903131924,6.881018071334625,0.008711592778409558,fake,0.03666972774167744,True
sam asghari,2,7,9,0.0004013531334212488,0.0015638575152041702,3.896462703239419,0.0011625043817829214,0.0011625043817829214,1.3612327903131924,1.3612327903131924,6.881018071334625,0.008711592778409558,fake,0.03666972774167744,True
snub,1,7,9,0.0004013531334212488,0.0015638575152041702,3.896462703239419,0.0011625043817829214,0.0011625043817829214,1.3612327903131924,1.3612327903131924,6.881018071334625,0.008711592778409558,fake,0.03666972774167744,True
hilton,1,47,4,0.002694799610114099,0.0006950477845351868,0.25792188106549346,-0.0019997518255789122,0.0019997518255789122,-1.3571016741542117,1.3571016741542117,7.002574298783875,0.0081392585454472,real,0.03469087433420588,True
emmys,1,47,4,0.002694799610114099,0.0006950477845351868,0.25792188106549346,-0.0019997518255789122,0.0019997518255789122,-1.3571016741542117,1.3571016741542117,7.002574298783875,0.0081392585454472,real,0.03469087433420588,True
bieber s,2,22,28,0.0012613955621810675,0.0048653344917463075,3.857104494115789,0.00360393892956524,0.00360393892956524,1.3535317879004924,1.3535317879004924,24.48126707022714,7.503584954455717e-07,fake,8.418278161713748e-06,True
chris martin,2,11,14,0.0006306977810905338,0.0024326672458731538,3.857104494115789,0.00180196946478262,0.00180196946478262,1.351721505163318,1.351721505163318,11.430802573260367,0.0007223647645227974,fake,0.0044674722908414465,True
priyanka chopra,2,35,3,0.0020067656671062437,0.0005212858384013901,0.2597641802159613,-0.0014854798287048535,0.0014854798287048535,-1.3494684188727275,1.3494684188727275,4.965264722612481,0.025861356237937692,real,0.08470509019563878,False
priyanka,1,35,3,0.0020067656671062437,0.0005212858384013901,0.2597641802159613,-0.0014854798287048535,0.0014854798287048535,-1.3494684188727275,1.3494684188727275,4.965264722612481,0.025861356237937692,real,0.08470509019563878,False
