char_count,word_count,paragraph_count,sentence_count,avg_paragraph_length,avg_sentence_length,avg_word_length,long_word_ratio,words_per_paragraph,sentences_per_paragraph,flesch_reading_ease,flesch_kincaid_grade,automated_readability_index,coleman_liau_index,gunning_fog_index,lexical_diversity,avg_syllables_per_word,function_word_ratio,content_word_ratio,formal_word_ratio,unique_word_count,vocabulary_richness,period_count,comma_count,semicolon_count,colon_count,exclamation_count,question_count,dash_count,parentheses_count,quote_count,caps_word_count,caps_ratio,title_case_ratio,punctuation_density,exclamation_ratio,question_ratio,quote_density,attribution_count,attribution_word_count,certainty_count,speculation_count,emotional_count,bias_count,sensational_count,time_reference_count,url_count,number_count,percentage_count,first_person_count,third_person_count,attribution_ratio,certainty_ratio,speculation_ratio,emotional_ratio,bias_ratio,sensational_ratio,first_person_ratio,third_person_ratio,speculation_certainty_ratio,objectivity_score,sentiment_polarity,sentiment_subjectivity,topic_coherence,narrative_element_count,complex_conjunction_count,abstract_word_count,concrete_word_count,abstract_concrete_ratio,semantic_complexity,label,subject
1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,fake,left-news
1159,177,1,8,1156.0,22.125,5.5141242937853105,0.3954802259887006,177.0,8.0,25.399318181818188,15.182045454545456,15.541525423728814,14.128409090909088,16.754545454545458,0.7401129943502824,1.88135593220339,0.2542372881355932,0.7457627118644068,0.0,131,74.01129943502825,8,12,0,0,0,0,2,4,0,4,0.022598870056497175,0.14124293785310735,0.022433132010353754,0.0,0.0,0.0,2,3,0,0,0,0,0,4,0,4,0,2,0,0.011299435028248588,0.0,0.0,0.0,0.0,0.0,0.011299435028248588,0.0,0.0,0.0,-0.051388888888888894,0.39999999999999997,0.07321637467742234,0,0,0,2,0.0,0.0,real,worldnews
1664,286,1,11,1664.0,26.0,4.800699300699301,0.25524475524475526,286.0,11.0,42.89604895104898,13.735314685314687,14.181293706293708,10.358041958041962,16.833566433566432,0.5874125874125874,1.5804195804195804,0.2972027972027972,0.7027972027972028,0.0,168,58.74125874125874,10,6,0,2,0,0,7,2,0,0,0.0,0.10839160839160839,0.01622596153846154,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,1,9,0.0,0.0034965034965034965,0.0034965034965034965,0.0,0.0034965034965034965,0.0,0.0034965034965034965,0.03146853146853147,1.0,0.9,-0.055856595511767936,0.2970580186097427,0.08698606517289449,0,0,0,3,0.0,0.0,fake,left-news
2339,380,1,33,2338.0,11.515151515151516,5.152631578947369,0.29736842105263156,380.0,33.0,49.18960151917051,10.65551603568845,11.407076555023927,11.349602122015916,12.265686038099831,0.5973684210526315,1.6526315789473685,0.23157894736842105,0.7684210526315789,0.0,227,59.73684210526316,33,18,0,0,0,2,3,4,0,11,0.02894736842105263,0.1763157894736842,0.025651988029072252,0.0,0.05714285714285714,0.0,7,4,1,1,0,0,0,3,0,1,0,7,7,0.018421052631578946,0.002631578947368421,0.002631578947368421,0.0,0.0,0.0,0.018421052631578946,0.018421052631578946,1.0,0.5,0.08954056695992178,0.36495601173020525,0.01922640312585965,0,0,0,4,0.0,0.0,real,politicsNews
17260,3078,1,301,17260.0,10.225913621262459,4.563352826510721,0.2102014294996751,3078.0,301.0,71.29508897883615,6.624239582322133,6.7235649730386555,7.304062398440038,8.240065729958483,0.3349577647823262,1.4746588693957114,0.21085120207927224,0.7891487979207278,0.0,1031,33.49577647823262,280,195,0,5,3,17,12,96,0,6,0.001949317738791423,0.14717348927875243,0.03522595596755504,0.01,0.056666666666666664,0.0,8,3,1,2,0,1,2,3,0,35,0,170,48,0.002599090318388564,0.0003248862897985705,0.000649772579597141,0.0,0.0003248862897985705,0.000649772579597141,0.05523066926575698,0.015594541910331383,2.0,0.22018348623853212,0.18687524723239002,0.44926739819596945,0.06870986987069887,2,0,0,9,0.0,0.0,fake,politics
997,190,1,10,997.0,19.0,4.21578947368421,0.18421052631578946,190.0,10.0,64.10864285714287,9.01274603174603,7.876368421052629,6.846560846560848,10.734603174603174,0.631578947368421,1.4263157894736842,0.21052631578947367,0.7894736842105263,0.0,120,63.1578947368421,9,0,0,1,1,0,0,0,0,2,0.010526315789473684,0.13157894736842105,0.011033099297893681,0.1,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,9,5,0.0,0.0,0.005263157894736842,0.0,0.0,0.0,0.04736842105263158,0.02631578947368421,1.0,0.3571428571428571,0.17662337662337663,0.4518398268398269,0.08575677378993937,0,0,0,1,0.0,0.0,fake,politics
2103,333,1,21,2102.0,15.857142857142858,5.291291291291292,0.29429429429429427,333.0,21.0,36.62220229555237,12.944461979913918,13.139040805511392,12.797560975609755,16.742037302725972,0.5945945945945946,1.7837837837837838,0.23723723723723725,0.7627627627627628,0.0,198,59.45945945945946,27,17,0,0,0,0,6,8,0,9,0.02702702702702703,0.17717717717717718,0.02757964812173086,0.0,0.0,0.0,7,3,0,2,0,0,0,2,0,1,0,2,11,0.021021021021021023,0.0,0.006006006006006006,0.0,0.0,0.0,0.006006006006006006,0.03303303303303303,2.0,0.8461538461538463,0.01861111111111111,0.27055555555555555,0.05289806614165117,0,0,0,0,0.0,0.0,real,worldnews
3037,504,1,23,3036.0,21.91304347826087,4.986111111111111,0.29563492063492064,504.0,23.0,42.71848558648111,13.548917495029823,14.62958333333333,11.181312127236577,16.34230616302187,0.5357142857142857,1.628968253968254,0.30158730158730157,0.6984126984126984,0.0,270,53.57142857142857,23,22,0,0,0,0,4,4,0,4,0.007936507936507936,0.15079365079365079,0.017451432334540665,0.0,0.0,0.0,9,3,0,1,0,0,1,1,0,5,0,3,7,0.017857142857142856,0.0,0.001984126984126984,0.0,0.0,0.001984126984126984,0.005952380952380952,0.013888888888888888,1.0,0.7,0.12991396103896105,0.3515272366522367,0.058400025431181106,0,0,0,3,0.0,0.0,real,politicsNews
2152,336,1,15,2152.0,22.4,5.386904761904762,0.34226190476190477,336.0,15.0,30.629999999999995,14.842857142857145,15.728035714285717,14.070909090909087,18.155844155844157,0.5357142857142857,1.806547619047619,0.2648809523809524,0.7351190476190477,0.0,180,53.57142857142857,15,9,0,4,0,0,0,10,0,9,0.026785714285714284,0.17559523809523808,0.017657992565055763,0.0,0.0,0.0,0,1,1,1,1,0,1,0,0,5,0,1,5,0.0,0.002976190476190476,0.002976190476190476,0.002976190476190476,0.0,0.002976190476190476,0.002976190476190476,0.01488095238095238,1.0,0.8333333333333334,-0.08631944444444441,0.4322916666666667,0.06294652256353372,0,0,0,0,0.0,0.0,fake,News
657,117,1,6,656.0,19.5,4.564102564102564,0.20512820512820512,117.0,6.0,64.40941379310347,10.03903448275862,11.666923076923077,8.924137931034483,12.728275862068967,0.7008547008547008,1.4444444444444444,0.24786324786324787,0.7521367521367521,0.0,82,70.08547008547008,6,3,0,0,0,0,3,2,0,2,0.017094017094017096,0.23931623931623933,0.0213089802130898,0.0,0.0,0.0,4,2,1,1,0,0,0,1,0,0,0,4,4,0.03418803418803419,0.008547008547008548,0.008547008547008548,0.0,0.0,0.0,0.03418803418803419,0.03418803418803419,1.0,0.5,-0.10906249999999999,0.5584027777777777,0.06642057339731758,0,0,0,1,0.0,0.0,real,worldnews
1126,182,1,11,1126.0,16.545454545454547,5.137362637362638,0.2692307692307692,182.0,11.0,49.44500000000002,10.834444444444443,11.766978021978026,11.587777777777777,13.200000000000001,0.7307692307692307,1.6153846153846154,0.2087912087912088,0.7912087912087912,0.0,133,73.07692307692307,7,11,0,4,3,0,2,4,0,26,0.14285714285714285,0.25824175824175827,0.027531083481349913,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0,8,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.016483516483516484,0.0,0.0,0.0,0.21136363636363634,0.48154761904761906,0.04977317013762027,0,0,0,1,0.0,0.0,fake,Middle-east
2957,481,1,21,2956.0,22.904761904761905,5.141372141372141,0.2910602910602911,481.0,21.0,47.42463865546219,12.55712605042017,14.685862785862788,12.090336134453782,14.64605042016807,0.577962577962578,1.6486486486486487,0.2661122661122661,0.7338877338877339,0.0,278,57.7962577962578,21,23,0,0,0,0,12,4,0,2,0.004158004158004158,0.14553014553014554,0.020290835306053433,0.0,0.0,0.0,4,2,1,0,0,0,1,10,0,9,0,1,5,0.008316008316008316,0.002079002079002079,0.0,0.0,0.0,0.002079002079002079,0.002079002079002079,0.010395010395010396,0.0,0.8333333333333334,0.022222222222222227,0.431800766283525,0.07239634053098125,1,0,0,3,0.0,0.0,real,politicsNews
1781,325,1,14,1781.0,23.214285714285715,4.470769230769231,0.18769230769230769,325.0,14.0,60.667576923076936,10.564494505494505,11.234465934065938,8.159384615384617,13.47032967032967,0.6276923076923077,1.4615384615384615,0.2246153846153846,0.7753846153846153,0.0,204,62.76923076923077,11,19,0,5,0,2,2,0,0,4,0.012307692307692308,0.13846153846153847,0.021897810218978103,0.0,0.15384615384615385,0.0,0,0,1,0,0,1,0,1,0,0,0,3,13,0.0,0.003076923076923077,0.0,0.0,0.003076923076923077,0.0,0.009230769230769232,0.04,0.0,0.8125,0.10883333333333335,0.5871666666666666,0.09199886549143446,0,0,0,3,0.0,0.0,fake,News
1819,318,1,12,1818.0,26.5,4.70440251572327,0.2641509433962264,318.0,12.0,46.91863207547169,13.298459119496858,13.977735849056607,9.876100628930818,16.386163522012577,0.60062893081761,1.5628930817610063,0.2358490566037736,0.7641509433962264,0.0,191,60.062893081761004,11,9,0,2,0,0,1,2,0,1,0.0031446540880503146,0.13836477987421383,0.013743815283122594,0.0,0.0,0.0,4,3,0,1,0,0,0,0,0,1,0,4,20,0.012578616352201259,0.0,0.0031446540880503146,0.0,0.0,0.0,0.012578616352201259,0.06289308176100629,1.0,0.8333333333333334,0.18028388278388277,0.4522069597069596,0.09099067572022253,1,0,0,1,0.0,0.0,fake,politics
1156,200,1,9,1155.0,22.22222222222222,4.765,0.22,200.0,9.0,59.49444444444447,10.481666666666666,12.12426111111111,9.838000000000005,11.88888888888889,0.635,1.505,0.23,0.77,0.0,127,63.5,8,11,0,1,0,0,3,0,0,1,0.005,0.145,0.019896193771626297,0.0,0.0,0.0,4,2,0,1,0,0,0,0,0,1,0,1,11,0.02,0.0,0.005,0.0,0.0,0.0,0.005,0.055,1.0,0.9166666666666667,-0.011688311688311701,0.5449675324675325,0.106184262277126,0,0,0,1,0.0,0.0,fake,left-news
1904,315,1,20,1903.0,15.75,5.044444444444444,0.2698412698412698,315.0,20.0,42.50288614649682,12.206425159235675,12.14183333333333,11.156050955414013,15.238535031847135,0.6095238095238096,1.6634920634920636,0.24444444444444444,0.7555555555555555,0.0,192,60.952380952380956,20,11,0,0,0,0,3,6,0,8,0.025396825396825397,0.2571428571428571,0.02100840336134454,0.0,0.0,0.0,4,1,0,2,0,0,0,1,0,2,0,0,3,0.012698412698412698,0.0,0.006349206349206349,0.0,0.0,0.0,0.0,0.009523809523809525,2.0,1.0,0.05882575757575757,0.2604519554519554,0.055759460930809614,0,1,0,2,0.0,0.0031746031746031746,real,politicsNews
623,100,1,3,622.0,33.333333333333336,5.23,0.36,100.0,3.0,25.50363636363639,17.90020202020202,19.703300000000006,13.064646464646465,21.684848484848487,0.71,1.66,0.26,0.74,0.0,71,71.0,3,7,0,0,0,0,3,2,0,1,0.01,0.18,0.024077046548956663,0.0,0.0,0.0,3,2,0,0,0,0,0,1,0,0,0,0,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.0,0.0,0.20555555555555557,0.1637069922308546,0,0,0,0,0.0,0.0,real,worldnews
2547,391,1,23,2547.0,17.0,5.493606138107417,0.340153452685422,391.0,23.0,39.717932457568025,12.134714019995354,13.331248546849572,13.700255754475702,14.986328760753317,0.6265984654731458,1.774936061381074,0.21994884910485935,0.7800511508951407,0.0,245,62.65984654731458,13,13,0,1,0,9,8,0,0,4,0.010230179028132993,0.10230179028132992,0.017275225755791126,0.0,0.4090909090909091,0.0,5,1,0,0,0,0,0,3,0,4,0,2,4,0.01278772378516624,0.0,0.0,0.0,0.0,0.0,0.005115089514066497,0.010230179028132993,0.0,0.6666666666666667,0.06750146250146251,0.37852638352638357,0.05752392712143312,0,0,1,2,0.5,0.0025575447570332483,fake,left-news
5666,861,1,43,5666.0,20.023255813953487,5.524970963995354,0.29849012775842043,861.0,43.0,39.95534965034966,13.151771561771564,15.592613240418117,13.781118881118886,15.466666666666669,0.5063879210220673,1.7038327526132404,0.1986062717770035,0.8013937282229965,0.0,436,50.63879210220673,40,52,0,0,0,7,5,28,5,16,0.018583042973286876,0.1672473867595819,0.023296858453935757,0.0,0.14893617021276595,0.005807200929152149,2,2,1,4,0,1,1,2,0,28,0,15,24,0.0023228803716608595,0.0011614401858304297,0.004645760743321719,0.0,0.0011614401858304297,0.0011614401858304297,0.017421602787456445,0.027874564459930314,4.0,0.6153846153846153,0.02808366402116401,0.48212632275132267,0.05818934227735338,1,0,1,5,0.2,0.0011614401858304297,fake,News
3174,542,1,21,3173.0,25.80952380952381,4.821033210332104,0.25830258302583026,542.0,21.0,45.71669188191885,13.615162361623614,14.82706642066421,10.288560885608856,16.522656826568266,0.5940959409594095,1.5977859778597785,0.22693726937269373,0.7730627306273062,0.0,322,59.40959409594095,19,40,0,1,0,1,6,2,0,5,0.00922509225092251,0.16789667896678967,0.021739130434782608,0.0,0.05,0.0,3,1,0,2,0,0,0,4,0,14,0,6,17,0.005535055350553505,0.0,0.0036900369003690036,0.0,0.0,0.0,0.01107011070110701,0.03136531365313653,2.0,0.7391304347826088,0.13684210526315793,0.29473684210526313,0.07297553454878251,0,0,0,5,0.0,0.0,fake,politics
455,71,1,5,454.0,14.2,5.408450704225352,0.30985915492957744,71.0,5.0,33.28880952380953,14.412857142857145,15.710469483568076,13.25714285714286,17.904761904761905,0.8028169014084507,1.8169014084507042,0.18309859154929578,0.8169014084507042,0.0,57,80.28169014084507,4,3,0,1,0,0,1,2,0,2,0.028169014084507043,0.28169014084507044,0.024175824175824177,0.0,0.0,0.0,3,2,0,0,0,0,0,1,0,0,0,0,3,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.04225352112676056,0.0,1.0,0.30727272727272725,0.4575757575757575,0.031914893617021274,0,0,0,0,0.0,0.0,real,politicsNews
1342,216,1,15,1342.0,14.4,5.203703703703703,0.3287037037037037,216.0,15.0,53.70000000000002,9.602142857142859,10.793730158730156,11.442592592592593,12.652910052910054,0.6851851851851852,1.6574074074074074,0.22685185185185186,0.7731481481481481,0.0,148,68.51851851851852,14,15,0,3,0,0,4,2,0,5,0.023148148148148147,0.12962962962962962,0.028315946348733235,0.0,0.0,0.0,3,3,0,1,1,0,0,1,0,1,0,1,12,0.013888888888888888,0.0,0.004629629629629629,0.004629629629629629,0.0,0.0,0.004629629629629629,0.05555555555555555,1.0,0.9230769230769231,0.27849206349206346,0.43007936507936506,0.042965161249946995,0,0,0,4,0.0,0.0,fake,politics
3950,622,1,31,3950.0,20.06451612903226,5.340836012861736,0.3102893890675241,622.0,31.0,36.99138108080075,13.084357431801681,13.757595685094905,13.104823151125402,16.06439166061612,0.572347266881029,1.8006430868167203,0.24437299035369775,0.7556270096463023,0.0,356,57.234726688102896,29,23,0,1,1,0,6,4,0,11,0.017684887459807074,0.12861736334405144,0.01620253164556962,0.03333333333333333,0.0,0.0,4,5,1,1,0,0,1,1,0,12,0,11,3,0.006430868167202572,0.001607717041800643,0.001607717041800643,0.0,0.0,0.001607717041800643,0.017684887459807074,0.00482315112540193,1.0,0.2142857142857143,0.1739016212545624,0.5159994907053731,0.07174456731575779,0,0,0,5,0.0,0.0,fake,left-news
3090,518,1,36,3089.0,14.38888888888889,4.9324324324324325,0.23938223938223938,518.0,36.0,49.462084078712024,11.290697674418606,11.72483367983368,10.550775193798447,13.752415026833631,0.5405405405405406,1.6467181467181466,0.2471042471042471,0.752895752895753,0.0,280,54.054054054054056,38,26,0,0,0,0,10,4,0,17,0.032818532818532815,0.18725868725868725,0.02524271844660194,0.0,0.0,0.0,9,2,0,2,0,0,0,3,0,6,0,0,4,0.017374517374517374,0.0,0.003861003861003861,0.0,0.0,0.0,0.0,0.007722007722007722,2.0,1.0,-0.0012135241301908007,0.3654294008460675,0.0397853421745353,0,0,1,2,0.5,0.0019305019305019305,real,worldnews
4058,657,1,55,4056.0,11.945454545454545,5.149162861491629,0.2907153729071537,657.0,55.0,43.32829985652799,12.009096126255379,12.469615901154981,11.665853658536584,14.48593974175036,0.5114155251141552,1.7184170471841704,0.2420091324200913,0.7579908675799087,0.0,336,51.141552511415526,55,36,0,2,0,0,6,4,0,20,0.030441400304414,0.2024353120243531,0.025381961557417447,0.0,0.0,0.0,11,5,1,3,0,1,1,4,0,3,0,9,14,0.0167427701674277,0.0015220700152207,0.0045662100456621,0.0,0.0015220700152207,0.0015220700152207,0.0136986301369863,0.0213089802130898,3.0,0.6086956521739131,0.04733476064997803,0.3773923238597151,0.021143912391515363,0,0,0,2,0.0,0.0,real,worldnews
1976,328,1,12,1976.0,27.333333333333332,5.0,0.2682926829268293,328.0,12.0,26.628226299694205,18.5714373088685,20.28666666666667,11.551681957186542,23.218348623853213,0.5975609756097561,1.6768292682926829,0.27134146341463417,0.7286585365853658,0.0,196,59.756097560975604,11,15,0,4,0,0,5,4,2,18,0.054878048780487805,0.1798780487804878,0.019736842105263157,0.0,0.0,0.006097560975609756,0,1,0,1,0,0,0,1,1,3,0,7,3,0.0,0.0,0.003048780487804878,0.0,0.0,0.0,0.021341463414634148,0.009146341463414634,1.0,0.3,-0.0613732993197279,0.29681122448979597,0.0491761231208197,1,0,0,3,0.0,0.0,fake,Middle-east
2037,373,1,29,2037.0,12.862068965517242,4.453083109919571,0.17962466487935658,373.0,29.0,73.78506367292225,6.27720700880889,6.204735733435463,7.106166219839142,8.652968211413251,0.5603217158176944,1.420911528150134,0.18230563002680966,0.8176943699731903,0.0,209,56.03217158176944,28,10,1,2,0,1,1,2,0,0,0.0,0.1554959785522788,0.022091310751104567,0.0,0.034482758620689655,0.0,0,1,0,0,0,0,0,1,0,0,0,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.005361930294906166,0.058981233243967826,0.0,0.9166666666666666,0.15499356499356504,0.4518983268983269,0.06653741864362804,0,0,0,1,0.0,0.0,fake,News
1326,258,1,20,1326.0,12.9,4.1434108527131785,0.16279069767441862,258.0,20.0,72.38260097919219,6.536797225622198,4.874938800489598,5.175193798449612,9.307547939616484,0.5232558139534884,1.437984496124031,0.16666666666666666,0.8333333333333334,0.0,135,52.32558139534884,19,11,0,8,0,1,0,0,0,2,0.007751937984496124,0.2364341085271318,0.029411764705882353,0.0,0.05,0.0,1,1,1,0,0,1,0,0,0,1,0,23,7,0.003875968992248062,0.003875968992248062,0.0,0.0,0.003875968992248062,0.0,0.08914728682170543,0.027131782945736434,0.0,0.2333333333333333,0.34247517188693655,0.413838808250573,0.08428581887593868,0,0,0,3,0.0,0.0,fake,left-news
1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,fake,politics
1830,285,1,24,1829.0,11.875,5.4070175438596495,0.3894736842105263,285.0,24.0,39.714446113074246,11.235213780918727,11.112052631578948,12.686219081272085,14.423250883392226,0.656140350877193,1.7894736842105263,0.25263157894736843,0.7473684210526316,0.0,187,65.6140350877193,23,12,0,0,0,0,4,6,0,3,0.010526315789473684,0.11578947368421053,0.02459016393442623,0.0,0.0,0.0,2,2,0,1,0,0,2,1,0,21,0,0,0,0.007017543859649123,0.0,0.0035087719298245615,0.0,0.0,0.007017543859649123,0.0,0.0,1.0,0.0,-0.028025793650793645,0.21775793650793648,0.03910575911795225,0,0,0,1,0.0,0.0,real,worldnews
1499,227,1,28,1499.0,8.107142857142858,5.594713656387666,0.2775330396475771,227.0,28.0,45.81027762506875,9.996981858163828,11.215218968644727,12.962616822429908,12.885761407366685,0.6916299559471366,1.7004405286343611,0.15418502202643172,0.8458149779735683,0.0,157,69.16299559471366,21,14,9,2,4,2,1,20,4,6,0.02643171806167401,0.16299559471365638,0.04869913275517011,0.14814814814814814,0.07407407407407407,0.01762114537444934,1,1,1,3,0,1,0,0,0,5,0,1,4,0.004405286343612335,0.004405286343612335,0.013215859030837005,0.0,0.004405286343612335,0.0,0.004405286343612335,0.01762114537444934,3.0,0.8,-0.23238118489583334,0.6784722222222223,0.16267403047588808,0,0,0,2,0.0,0.0,fake,News
563,97,1,3,561.0,32.333333333333336,4.752577319587629,0.1958762886597938,97.0,3.0,49.217500000000015,14.34416666666667,16.954639175257732,10.341666666666669,16.55,0.7319587628865979,1.577319587628866,0.25773195876288657,0.7422680412371134,0.0,71,73.19587628865979,3,7,0,0,0,0,1,2,0,1,0.010309278350515464,0.26804123711340205,0.023090586145648313,0.0,0.0,0.0,4,2,0,1,0,0,0,1,0,0,0,1,3,0.041237113402061855,0.0,0.010309278350515464,0.0,0.0,0.0,0.010309278350515464,0.030927835051546393,1.0,0.75,0.13636363636363635,0.45454545454545453,0.2021276595744681,0,0,0,0,0.0,0.0,real,worldnews
6959,1164,1,71,6958.0,16.3943661971831,4.9553264604811,0.26374570446735396,1164.0,71.0,43.98388673621463,12.359511177347247,12.445951265229617,10.959620362381365,14.95195544748608,0.46735395189003437,1.6512027491408934,0.24570446735395188,0.7542955326460481,0.0,544,46.735395189003434,71,51,0,0,0,1,11,6,0,19,0.01632302405498282,0.21305841924398625,0.020117833021985918,0.0,0.013888888888888888,0.0,13,4,2,2,0,2,0,17,0,9,0,3,10,0.011168384879725086,0.001718213058419244,0.001718213058419244,0.0,0.001718213058419244,0.0,0.002577319587628866,0.00859106529209622,1.0,0.7692307692307693,0.01884084972692568,0.42469911944595484,0.04201408557184164,0,0,1,5,0.2,0.000859106529209622,real,worldnews
1569,253,1,14,1569.0,18.071428571428573,5.16205533596838,0.2727272727272727,253.0,14.0,45.30130130738826,11.775494071146248,12.614049863180298,11.862450592885377,13.950623289753725,0.6245059288537549,1.6956521739130435,0.24110671936758893,0.7588932806324111,0.0,158,62.450592885375485,11,12,0,3,0,2,1,0,0,0,0.0,0.1067193675889328,0.018483110261312937,0.0,0.15384615384615385,0.0,0,0,1,0,0,0,1,0,0,8,0,0,3,0.0,0.003952569169960474,0.0,0.0,0.0,0.003952569169960474,0.0,0.011857707509881422,0.0,1.0,0.23182773109243698,0.4945378151260505,0.07455324110527974,1,0,1,3,0.3333333333333333,0.003952569169960474,fake,politics
6499,1081,1,44,6498.0,24.568181818181817,4.985198889916743,0.2590194264569843,1081.0,44.0,44.89764290152223,13.343748502196778,14.824096295317382,11.446784715750233,15.736288998357963,0.5060129509713228,1.6466234967622573,0.24699352451433856,0.7530064754856615,0.0,547,50.60129509713228,43,63,0,2,0,0,13,10,0,8,0.0074005550416281225,0.11285846438482887,0.02015694722264964,0.0,0.0,0.0,7,2,0,2,0,0,0,0,0,11,0,20,23,0.0064754856614246065,0.0,0.0018501387604070306,0.0,0.0,0.0,0.018501387604070305,0.02127659574468085,2.0,0.5348837209302325,0.051780303030303024,0.39363005050505034,0.0711274519943747,0,1,0,6,0.0,0.0009250693802035153,real,worldnews
2389,384,1,19,2388.0,20.210526315789473,5.216145833333333,0.3072916666666667,384.0,19.0,46.52056208297074,12.056636205396,13.776935763888886,12.172323759791126,14.04635915288657,0.5598958333333334,1.6796875,0.23697916666666666,0.7630208333333334,0.0,215,55.989583333333336,19,25,0,1,0,0,4,2,0,3,0.0078125,0.17708333333333334,0.021347844286312263,0.0,0.0,0.0,3,4,0,1,0,0,0,7,0,21,0,0,4,0.0078125,0.0,0.0026041666666666665,0.0,0.0,0.0,0.0,0.010416666666666666,1.0,1.0,0.1146780303030303,0.4107323232323233,0.0647190212479259,1,0,0,1,0.0,0.0,real,politicsNews
1158,191,1,20,1157.0,9.55,5.052356020942408,0.2774869109947644,191.0,20.0,57.23625000000004,8.070833333333333,7.991596858638744,10.343333333333337,10.722222222222223,0.7329842931937173,1.5968586387434556,0.20418848167539266,0.7958115183246073,0.0,140,73.29842931937172,13,5,0,5,6,0,10,4,2,18,0.09424083769633508,0.23036649214659685,0.037132987910189985,0.3157894736842105,0.0,0.010471204188481676,0,1,1,0,0,0,0,2,0,7,0,7,2,0.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.03664921465968586,0.010471204188481676,0.0,0.22222222222222227,0.35812499999999997,0.7183333333333334,0.040558896954482476,0,0,1,2,0.5,0.005235602094240838,real,politicsNews
1690,295,1,17,1690.0,17.352941176470587,4.698305084745763,0.2271186440677966,295.0,17.0,58.20975105932206,9.720625000000002,9.917766949152544,8.94033898305085,11.713983050847459,0.5966101694915255,1.5627118644067797,0.25084745762711863,0.7491525423728813,0.0,176,59.66101694915255,16,21,0,3,0,0,2,2,0,3,0.010169491525423728,0.15932203389830507,0.02603550295857988,0.0,0.0,0.0,0,0,1,1,0,1,0,3,0,2,0,2,20,0.0,0.003389830508474576,0.003389830508474576,0.0,0.003389830508474576,0.0,0.006779661016949152,0.06779661016949153,1.0,0.9090909090909091,0.06574074074074075,0.42129629629629634,0.04467745486513276,1,1,0,2,0.0,0.003389830508474576,fake,News
1649,282,1,13,1649.0,21.692307692307693,4.833333333333333,0.25177304964539005,282.0,13.0,55.48250000000003,11.358687943262414,13.085,10.418439716312061,14.931914893617023,0.6063829787234043,1.5354609929078014,0.2198581560283688,0.7801418439716312,0.0,171,60.63829787234043,12,11,0,0,0,0,3,0,0,1,0.0035460992907801418,0.1347517730496454,0.015767131594906003,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,16,0,0,17,0.0035460992907801418,0.0,0.0035460992907801418,0.0,0.0,0.0,0.0,0.06028368794326241,1.0,1.0,0.09876443001443001,0.24879148629148626,0.08229542643746256,0,0,0,0,0.0,0.0,fake,left-news
2351,395,1,25,2351.0,15.8,4.951898734177215,0.2810126582278481,395.0,25.0,55.626500527426174,9.589256329113926,10.122609704641349,10.432405063291139,11.44409282700422,0.5924050632911393,1.6050632911392404,0.20759493670886076,0.7924050632911392,0.0,234,59.24050632911393,24,19,0,0,0,0,2,0,0,1,0.002531645569620253,0.1670886075949367,0.019140791152700978,0.0,0.0,0.0,0,2,0,1,0,0,0,0,0,2,0,0,12,0.0,0.0,0.002531645569620253,0.0,0.0,0.0,0.0,0.030379746835443037,1.0,1.0,0.044298889516280845,0.32471485036702424,0.08118566599799247,0,0,0,2,0.0,0.0,fake,News
3823,613,1,27,3823.0,22.703703703703702,5.215334420880914,0.32463295269168024,613.0,27.0,41.64065917467224,13.091524379191593,14.486076974200955,12.445024469820556,16.063536946408075,0.5383360522022839,1.701468189233279,0.2740619902120718,0.7259380097879282,0.0,330,53.833605220228385,26,31,1,0,0,0,14,0,0,5,0.008156606851549755,0.09787928221859707,0.01883337692911326,0.0,0.0,0.0,0,1,0,2,0,1,1,2,0,5,0,4,7,0.0,0.0,0.0032626427406199023,0.0,0.0016313213703099511,0.0016313213703099511,0.0065252854812398045,0.011419249592169658,2.0,0.6363636363636364,0.051861263736263735,0.41965888278388275,0.08168869330685519,0,2,1,4,0.25,0.004893964110929853,fake,News
